PEP_ID;BBCH;YEAR;DAY
3356;10;1995;137
3439;10;1995;137
3848;10;1995;137
3912;10;1995;137
4121;10;1995;137
4123;10;1995;137
2980;31;1995;137
66;31;1995;137
1040;0;1995;138
3515;0;1995;138
5406;0;1995;138
4282;10;1995;138
4335;10;1995;138
4363;10;1995;138
4412;10;1995;138
4528;10;1995;138
4614;10;1995;138
4643;10;1995;138
4719;10;1995;138
4851;10;1995;138
4852;10;1995;138
4878;10;1995;138
5046;10;1995;138
5130;10;1995;138
5302;10;1995;138
5427;10;1995;138
5583;10;1995;138
5699;10;1995;138
5870;10;1995;138
6064;10;1995;138
6115;10;1995;138
6120;10;1995;138
6201;10;1995;138
6242;10;1995;138
6254;10;1995;138
6377;10;1995;138
3136;10;1995;138
3161;10;1995;138
3206;10;1995;138
3235;10;1995;138
3452;10;1995;138
3536;10;1995;138
3578;10;1995;138
3755;10;1995;138
3839;10;1995;138
3886;10;1995;138
3891;10;1995;138
3918;10;1995;138
3926;10;1995;138
4054;10;1995;138
4087;10;1995;138
4180;10;1995;138
4190;10;1995;138
16;10;1995;138
29;10;1995;138
152;10;1995;138
206;10;1995;138
452;10;1995;138
558;10;1995;138
746;10;1995;138
765;10;1995;138
773;10;1995;138
778;10;1995;138
789;10;1995;138
875;10;1995;138
951;10;1995;138
1032;10;1995;138
1050;10;1995;138
1222;10;1995;138
1291;10;1995;138
1317;10;1995;138
1390;10;1995;138
1403;10;1995;138
1684;10;1995;138
1759;10;1995;138
1876;10;1995;138
2041;10;1995;138
2153;10;1995;138
2168;10;1995;138
2182;10;1995;138
2194;10;1995;138
2210;10;1995;138
2225;10;1995;138
2254;10;1995;138
2259;10;1995;138
2353;10;1995;138
2368;10;1995;138
2442;10;1995;138
2474;10;1995;138
2545;10;1995;138
2674;10;1995;138
2896;10;1995;138
3059;10;1995;138
2954;31;1995;138
2959;31;1995;138
3601;31;1995;138
6178;31;1995;138
148;31;1995;138
1234;31;1995;138
756;0;1995;139
2939;0;1995;139
5915;0;1995;139
4347;10;1995;139
4549;10;1995;139
4613;10;1995;139
4669;10;1995;139
4980;10;1995;139
4993;10;1995;139
5415;10;1995;139
5418;10;1995;139
5436;10;1995;139
5468;10;1995;139
5576;10;1995;139
6076;10;1995;139
6370;10;1995;139
6426;10;1995;139
370;10;1995;139
447;10;1995;139
557;10;1995;139
638;10;1995;139
821;10;1995;139
833;10;1995;139
1315;10;1995;139
1358;10;1995;139
1521;10;1995;139
1584;10;1995;139
3087;10;1995;139
3340;10;1995;139
3376;10;1995;139
3616;10;1995;139
3676;10;1995;139
3738;10;1995;139
3975;10;1995;139
3983;10;1995;139
1832;10;1995;139
2001;10;1995;139
2009;10;1995;139
2102;10;1995;139
2400;10;1995;139
2596;10;1995;139
2632;10;1995;139
2698;10;1995;139
2761;10;1995;139
2862;10;1995;139
1598;31;1995;139
13;31;1995;139
4498;31;1995;139
6024;31;1995;139
3853;31;1995;139
2145;0;1995;140
5819;0;1995;140
4240;10;1995;140
4354;10;1995;140
4564;10;1995;140
4929;10;1995;140
5054;10;1995;140
5155;10;1995;140
5417;10;1995;140
5443;10;1995;140
5557;10;1995;140
5578;10;1995;140
5659;10;1995;140
6028;10;1995;140
6147;10;1995;140
6154;10;1995;140
3105;10;1995;140
3336;10;1995;140
3418;10;1995;140
3448;10;1995;140
3510;10;1995;140
3563;10;1995;140
3659;10;1995;140
3697;10;1995;140
3798;10;1995;140
3846;10;1995;140
3947;10;1995;140
3981;10;1995;140
4013;10;1995;140
4040;10;1995;140
4068;10;1995;140
4100;10;1995;140
4157;10;1995;140
304;10;1995;140
386;10;1995;140
619;10;1995;140
750;10;1995;140
766;10;1995;140
827;10;1995;140
862;10;1995;140
930;10;1995;140
1071;10;1995;140
1097;10;1995;140
1144;10;1995;140
1184;10;1995;140
1187;10;1995;140
1304;10;1995;140
1427;10;1995;140
1664;10;1995;140
1688;10;1995;140
1765;10;1995;140
1790;10;1995;140
1905;10;1995;140
1970;10;1995;140
1975;10;1995;140
1981;10;1995;140
2059;10;1995;140
2158;10;1995;140
2490;10;1995;140
2662;10;1995;140
2680;10;1995;140
2773;10;1995;140
2819;10;1995;140
2882;10;1995;140
2890;10;1995;140
2902;10;1995;140
2943;10;1995;140
3040;10;1995;140
1782;31;1995;140
2615;31;1995;140
2744;31;1995;140
3088;31;1995;140
3585;31;1995;140
3914;31;1995;140
3937;31;1995;140
4776;31;1995;140
5517;31;1995;140
6137;31;1995;140
872;31;1995;140
900;31;1995;140
970;31;1995;140
1287;31;1995;140
1327;31;1995;140
202;10;1995;141
381;10;1995;141
470;10;1995;141
3133;10;1995;141
3346;10;1995;141
3360;10;1995;141
3396;10;1995;141
3397;10;1995;141
3451;10;1995;141
3876;10;1995;141
3987;10;1995;141
4055;10;1995;141
4060;10;1995;141
4063;10;1995;141
4089;10;1995;141
4146;10;1995;141
1811;10;1995;141
1949;10;1995;141
2061;10;1995;141
2112;10;1995;141
2164;10;1995;141
2170;10;1995;141
2402;10;1995;141
2412;10;1995;141
2816;10;1995;141
2886;10;1995;141
2921;10;1995;141
2946;10;1995;141
3001;10;1995;141
3003;10;1995;141
4640;10;1995;141
4702;10;1995;141
5262;10;1995;141
5434;10;1995;141
5505;10;1995;141
5526;10;1995;141
5935;10;1995;141
4846;31;1995;141
5963;31;1995;141
124;31;1995;141
434;31;1995;141
563;31;1995;141
926;31;1995;141
1466;31;1995;141
48;10;1995;142
157;10;1995;142
282;10;1995;142
395;10;1995;142
679;10;1995;142
771;10;1995;142
1002;10;1995;142
1239;10;1995;142
1265;10;1995;142
1361;10;1995;142
4276;10;1995;142
4322;10;1995;142
4463;10;1995;142
4466;10;1995;142
4632;10;1995;142
4914;10;1995;142
4923;10;1995;142
5118;10;1995;142
5477;10;1995;142
5765;10;1995;142
6101;10;1995;142
6160;10;1995;142
6347;10;1995;142
6419;10;1995;142
3090;10;1995;142
3217;10;1995;142
3224;10;1995;142
3231;10;1995;142
3298;10;1995;142
3306;10;1995;142
3326;10;1995;142
3464;10;1995;142
3723;10;1995;142
3783;10;1995;142
3865;10;1995;142
3960;10;1995;142
3974;10;1995;142
3995;10;1995;142
4018;10;1995;142
4034;10;1995;142
4070;10;1995;142
4075;10;1995;142
4109;10;1995;142
1822;10;1995;142
2107;10;1995;142
2489;10;1995;142
2799;10;1995;142
3076;10;1995;142
2186;31;1995;142
2752;31;1995;142
2828;31;1995;142
3052;31;1995;142
276;31;1995;142
3207;31;1995;142
3750;31;1995;142
4132;0;1995;143
2586;0;1995;143
2808;0;1995;143
1754;10;1995;143
1910;10;1995;143
1953;10;1995;143
2552;10;1995;143
2568;10;1995;143
2813;10;1995;143
3092;10;1995;143
3124;10;1995;143
3216;10;1995;143
3335;10;1995;143
3357;10;1995;143
3690;10;1995;143
3915;10;1995;143
3989;10;1995;143
4022;10;1995;143
4093;10;1995;143
4098;10;1995;143
4104;10;1995;143
4128;10;1995;143
4216;10;1995;143
4306;10;1995;143
4654;10;1995;143
5246;10;1995;143
5256;10;1995;143
5506;10;1995;143
5548;10;1995;143
5559;10;1995;143
6163;10;1995;143
6222;10;1995;143
6237;10;1995;143
6337;10;1995;143
6338;10;1995;143
511;10;1995;143
616;10;1995;143
1046;10;1995;143
1106;10;1995;143
1165;10;1995;143
1357;10;1995;143
1421;10;1995;143
3141;31;1995;143
3748;31;1995;143
1808;31;1995;143
2966;31;1995;143
4215;31;1995;143
5281;31;1995;143
5652;31;1995;143
6155;0;1995;144
1961;0;1995;144
2561;0;1995;144
2055;10;1995;144
2672;10;1995;144
2693;10;1995;144
2820;10;1995;144
2878;10;1995;144
3186;10;1995;144
3416;10;1995;144
3611;10;1995;144
3978;10;1995;144
3986;10;1995;144
4047;10;1995;144
141;10;1995;144
303;10;1995;144
367;10;1995;144
498;10;1995;144
610;10;1995;144
683;10;1995;144
708;10;1995;144
4343;10;1995;144
4577;10;1995;144
5079;10;1995;144
5457;10;1995;144
5507;10;1995;144
6221;10;1995;144
6233;10;1995;144
6286;10;1995;144
4346;31;1995;144
5433;31;1995;144
6412;31;1995;144
3482;31;1995;144
1593;31;1995;144
1703;31;1995;144
1869;31;1995;144
1876;31;1995;144
2100;31;1995;144
450;31;1995;144
753;31;1995;144
1317;31;1995;144
5592;0;1995;145
1709;0;1995;145
1908;10;1995;145
1969;10;1995;145
2228;10;1995;145
2242;10;1995;145
2462;10;1995;145
2463;10;1995;145
2572;10;1995;145
2887;10;1995;145
3068;10;1995;145
3070;10;1995;145
529;10;1995;145
963;10;1995;145
1021;10;1995;145
1072;10;1995;145
3191;10;1995;145
3390;10;1995;145
3392;10;1995;145
3963;10;1995;145
3982;10;1995;145
3993;10;1995;145
4397;10;1995;145
4419;10;1995;145
4428;10;1995;145
4603;10;1995;145
4792;10;1995;145
4866;10;1995;145
4873;10;1995;145
5503;10;1995;145
5509;10;1995;145
5658;10;1995;145
6206;10;1995;145
6308;10;1995;145
6407;10;1995;145
4487;31;1995;145
4813;31;1995;145
5535;31;1995;145
5632;31;1995;145
427;31;1995;145
640;31;1995;145
887;31;1995;145
977;31;1995;145
1276;31;1995;145
2364;31;1995;145
2762;31;1995;145
2867;31;1995;145
3499;31;1995;145
3617;31;1995;145
3803;31;1995;145
4065;31;1995;145
4068;31;1995;145
4143;31;1995;145
5364;0;1995;146
4512;10;1995;146
5218;10;1995;146
6204;10;1995;146
6326;10;1995;146
3435;10;1995;146
3877;10;1995;146
3899;10;1995;146
3936;10;1995;146
4076;10;1995;146
4126;10;1995;146
218;10;1995;146
1005;10;1995;146
1053;10;1995;146
1448;10;1995;146
2020;10;1995;146
2443;10;1995;146
2531;10;1995;146
2602;10;1995;146
2861;31;1995;146
2933;31;1995;146
3334;31;1995;146
3411;31;1995;146
3727;31;1995;146
4173;31;1995;146
4393;31;1995;146
4555;31;1995;146
5061;31;1995;146
5302;31;1995;146
5805;31;1995;146
6216;31;1995;146
855;31;1995;146
938;31;1995;146
1195;31;1995;146
1268;31;1995;146
1291;31;1995;146
1335;31;1995;146
28;10;1995;147
748;10;1995;147
1493;10;1995;147
3351;10;1995;147
2420;10;1995;147
2496;10;1995;147
2521;10;1995;147
2625;10;1995;147
4333;10;1995;147
4624;10;1995;147
5872;10;1995;147
6073;10;1995;147
6443;10;1995;147
4391;31;1995;147
4592;31;1995;147
5911;31;1995;147
3254;31;1995;147
3703;31;1995;147
3858;31;1995;147
3895;31;1995;147
4179;31;1995;147
1301;31;1995;147
1328;31;1995;147
1334;31;1995;147
1498;31;1995;147
1597;31;1995;147
1786;31;1995;147
1939;31;1995;147
2221;10;1995;148
2743;10;1995;148
2780;10;1995;148
3185;10;1995;148
3369;10;1995;148
3450;10;1995;148
3631;10;1995;148
3893;10;1995;148
4027;10;1995;148
4045;10;1995;148
4046;10;1995;148
4071;10;1995;148
4317;10;1995;148
4350;10;1995;148
5014;10;1995;148
5043;10;1995;148
5439;10;1995;148
5461;10;1995;148
6203;10;1995;148
6244;10;1995;148
6350;10;1995;148
153;10;1995;148
756;10;1995;148
785;10;1995;148
979;10;1995;148
1154;10;1995;148
484;31;1995;148
543;31;1995;148
550;31;1995;148
733;31;1995;148
1278;31;1995;148
1333;31;1995;148
3218;31;1995;148
3492;31;1995;148
3530;31;1995;148
3734;31;1995;148
3753;31;1995;148
3886;31;1995;148
3949;31;1995;148
4052;31;1995;148
1895;31;1995;148
1948;31;1995;148
2655;31;1995;148
2994;31;1995;148
3001;31;1995;148
4233;31;1995;148
4266;31;1995;148
5832;31;1995;148
5980;31;1995;148
6030;31;1995;148
6157;31;1995;148
6254;31;1995;148
4415;10;1995;149
4641;10;1995;149
5156;10;1995;149
6328;10;1995;149
4150;10;1995;149
187;10;1995;149
1040;10;1995;149
1710;10;1995;149
2024;10;1995;149
2777;10;1995;149
2944;10;1995;149
1974;31;1995;149
2194;31;1995;149
2444;31;1995;149
2475;31;1995;149
2923;31;1995;149
3565;31;1995;149
3669;31;1995;149
3848;31;1995;149
3974;31;1995;149
4063;31;1995;149
4548;31;1995;149
4741;31;1995;149
4769;31;1995;149
5721;31;1995;149
480;31;1995;149
677;31;1995;149
956;31;1995;149
976;31;1995;149
1074;31;1995;149
1320;31;1995;149
1583;31;1995;149
3391;10;1995;150
3515;10;1995;150
4072;10;1995;150
4083;10;1995;150
4097;10;1995;150
4601;10;1995;150
5777;10;1995;150
5797;10;1995;150
6096;10;1995;150
4256;31;1995;150
4285;31;1995;150
4345;31;1995;150
4435;31;1995;150
4447;31;1995;150
4452;31;1995;150
4591;31;1995;150
5129;31;1995;150
5808;31;1995;150
5891;31;1995;150
441;31;1995;150
454;31;1995;150
988;31;1995;150
1107;31;1995;150
1235;31;1995;150
1326;31;1995;150
1439;31;1995;150
1544;31;1995;150
1642;31;1995;150
1727;31;1995;150
1980;31;1995;150
2351;31;1995;150
2380;31;1995;150
2430;31;1995;150
2485;31;1995;150
2793;31;1995;150
2848;31;1995;150
2857;31;1995;150
2893;31;1995;150
2928;31;1995;150
3070;31;1995;150
3099;31;1995;150
3213;31;1995;150
3560;31;1995;150
3562;31;1995;150
3575;31;1995;150
3659;31;1995;150
3707;31;1995;150
3802;31;1995;150
3992;31;1995;150
3237;10;1995;151
5391;10;1995;151
5915;10;1995;151
6132;10;1995;151
4615;31;1995;151
4947;31;1995;151
4958;31;1995;151
5292;31;1995;151
3103;31;1995;151
3216;31;1995;151
3837;31;1995;151
3989;31;1995;151
4092;31;1995;151
4152;31;1995;151
669;31;1995;151
777;31;1995;151
967;31;1995;151
1315;31;1995;151
1532;31;1995;151
2286;31;1995;151
2545;31;1995;151
3229;10;1995;152
3371;10;1995;152
5406;10;1995;152
5426;10;1995;152
6428;10;1995;152
4573;31;1995;152
4614;31;1995;152
4719;31;1995;152
4852;31;1995;152
5317;31;1995;152
5462;31;1995;152
5583;31;1995;152
5756;31;1995;152
5863;31;1995;152
6219;31;1995;152
6371;31;1995;152
6406;31;1995;152
3235;31;1995;152
3260;31;1995;152
3484;31;1995;152
3501;31;1995;152
3808;31;1995;152
3891;31;1995;152
3983;31;1995;152
4009;31;1995;152
1591;31;1995;152
1605;31;1995;152
1720;31;1995;152
1986;31;1995;152
2747;31;1995;152
2949;31;1995;152
3023;31;1995;152
656;31;1995;152
784;31;1995;152
890;31;1995;152
984;31;1995;152
1078;31;1995;152
1360;31;1995;152
1537;31;1995;152
977;51;1995;152
3192;10;1995;153
5610;10;1995;153
6093;10;1995;153
2654;10;1995;153
1906;31;1995;153
1988;31;1995;153
2020;31;1995;153
2069;31;1995;153
2111;31;1995;153
2288;31;1995;153
2440;31;1995;153
2466;31;1995;153
2794;31;1995;153
2856;31;1995;153
2946;31;1995;153
2990;31;1995;153
3000;31;1995;153
3014;31;1995;153
3038;31;1995;153
3378;31;1995;153
3533;31;1995;153
3798;31;1995;153
4159;31;1995;153
48;31;1995;153
447;31;1995;153
526;31;1995;153
922;31;1995;153
4350;31;1995;153
4883;31;1995;153
4937;31;1995;153
5012;31;1995;153
5415;31;1995;153
6115;31;1995;153
6147;31;1995;153
6184;31;1995;153
6386;31;1995;153
5433;51;1995;153
5819;10;1995;154
5893;10;1995;154
2808;10;1995;154
1765;31;1995;154
1889;31;1995;154
2049;31;1995;154
2232;31;1995;154
2252;31;1995;154
2359;31;1995;154
2887;31;1995;154
4222;31;1995;154
4267;31;1995;154
4594;31;1995;154
5171;31;1995;154
5707;31;1995;154
5764;31;1995;154
6082;31;1995;154
6175;31;1995;154
6180;31;1995;154
6357;31;1995;154
3111;31;1995;154
3396;31;1995;154
3441;31;1995;154
3839;31;1995;154
3890;31;1995;154
3917;31;1995;154
3975;31;1995;154
3984;31;1995;154
4170;31;1995;154
40;31;1995;154
103;31;1995;154
206;31;1995;154
232;31;1995;154
402;31;1995;154
634;31;1995;154
895;31;1995;154
1405;31;1995;154
1566;31;1995;154
3853;51;1995;154
3091;31;1995;155
3150;31;1995;155
3258;31;1995;155
3751;31;1995;155
3775;31;1995;155
4268;31;1995;155
4287;31;1995;155
4545;31;1995;155
4632;31;1995;155
4878;31;1995;155
5434;31;1995;155
5753;31;1995;155
1643;31;1995;155
1646;31;1995;155
2254;31;1995;155
2287;31;1995;155
2613;31;1995;155
932;31;1995;155
1191;31;1995;155
1570;31;1995;155
5364;10;1995;156
6155;10;1995;156
3406;10;1995;156
2586;10;1995;156
1969;31;1995;156
2107;31;1995;156
2182;31;1995;156
2284;31;1995;156
2462;31;1995;156
2849;31;1995;156
2971;31;1995;156
2972;31;1995;156
3007;31;1995;156
4354;31;1995;156
4420;31;1995;156
4759;31;1995;156
4822;31;1995;156
4825;31;1995;156
4891;31;1995;156
5034;31;1995;156
5101;31;1995;156
5493;31;1995;156
5506;31;1995;156
5958;31;1995;156
367;31;1995;156
1002;31;1995;156
1185;31;1995;156
1507;31;1995;156
1539;31;1995;156
3139;31;1995;156
3425;31;1995;156
3526;31;1995;156
3542;31;1995;156
3563;31;1995;156
3633;31;1995;156
3711;31;1995;156
3778;31;1995;156
3912;31;1995;156
4127;31;1995;156
4129;0;1995;157
2561;10;1995;157
1697;31;1995;157
1723;31;1995;157
2140;31;1995;157
2225;31;1995;157
2318;31;1995;157
2363;31;1995;157
2698;31;1995;157
3143;31;1995;157
3228;31;1995;157
3236;31;1995;157
3759;31;1995;157
3866;31;1995;157
4175;31;1995;157
4325;31;1995;157
4504;31;1995;157
4848;31;1995;157
4865;31;1995;157
5131;31;1995;157
5439;31;1995;157
6232;31;1995;157
6277;31;1995;157
28;31;1995;157
162;31;1995;157
373;31;1995;157
750;31;1995;157
833;31;1995;157
876;31;1995;157
957;31;1995;157
1127;31;1995;157
1176;31;1995;157
1311;31;1995;157
1324;31;1995;157
4080;10;1995;158
5592;10;1995;158
5086;31;1995;158
5729;31;1995;158
5817;31;1995;158
5854;31;1995;158
5888;31;1995;158
5982;31;1995;158
5998;31;1995;158
6028;31;1995;158
269;31;1995;158
362;31;1995;158
718;31;1995;158
810;31;1995;158
1178;31;1995;158
1524;31;1995;158
2864;31;1995;158
2958;31;1995;158
3081;31;1995;158
3865;31;1995;158
3185;31;1995;159
3397;31;1995;159
3494;31;1995;159
3578;31;1995;159
3777;31;1995;159
3877;31;1995;159
3897;31;1995;159
3941;31;1995;159
3967;31;1995;159
4130;31;1995;159
217;31;1995;159
370;31;1995;159
455;31;1995;159
649;31;1995;159
857;31;1995;159
1034;31;1995;159
1144;31;1995;159
1384;31;1995;159
1521;31;1995;159
4213;31;1995;159
4360;31;1995;159
4851;31;1995;159
4866;31;1995;159
4967;31;1995;159
5509;31;1995;159
5851;31;1995;159
6064;31;1995;159
6120;31;1995;159
6291;31;1995;159
6391;31;1995;159
1710;31;1995;159
1892;31;1995;159
2230;31;1995;159
2323;31;1995;159
2439;31;1995;159
2878;31;1995;159
2950;31;1995;159
2145;10;1995;160
1887;31;1995;160
1911;31;1995;160
2061;31;1995;160
2165;31;1995;160
2402;31;1995;160
2676;31;1995;160
2932;31;1995;160
2986;31;1995;160
254;31;1995;160
529;31;1995;160
531;31;1995;160
962;31;1995;160
3124;31;1995;160
3733;31;1995;160
4044;31;1995;160
4241;31;1995;160
4512;31;1995;160
4869;31;1995;160
5643;31;1995;160
5720;31;1995;160
5862;31;1995;160
5921;31;1995;160
5935;31;1995;160
6086;31;1995;160
1317;51;1995;160
59;31;1995;161
187;31;1995;161
265;31;1995;161
383;31;1995;161
395;31;1995;161
442;31;1995;161
683;31;1995;161
799;31;1995;161
1007;31;1995;161
1071;31;1995;161
1153;31;1995;161
1166;31;1995;161
1275;31;1995;161
1427;31;1995;161
1533;31;1995;161
4230;31;1995;161
4265;31;1995;161
4395;31;1995;161
5054;31;1995;161
5684;31;1995;161
5766;31;1995;161
6125;31;1995;161
6163;31;1995;161
6201;31;1995;161
1690;31;1995;161
1836;31;1995;161
1979;31;1995;161
2077;31;1995;161
2596;31;1995;161
2671;31;1995;161
2680;31;1995;161
2978;31;1995;161
3086;31;1995;161
3087;31;1995;161
3105;31;1995;161
3121;31;1995;161
3158;31;1995;161
3180;31;1995;161
3181;31;1995;161
3326;31;1995;161
3412;31;1995;161
3539;31;1995;161
3655;31;1995;161
3884;31;1995;161
3918;31;1995;161
3935;31;1995;161
4089;31;1995;161
4146;31;1995;161
4190;31;1995;161
5527;51;1995;161
4132;10;1995;162
4054;31;1995;162
4603;31;1995;162
4892;31;1995;162
5237;31;1995;162
5505;31;1995;162
5765;31;1995;162
5928;31;1995;162
6242;31;1995;162
443;31;1995;162
495;31;1995;162
702;31;1995;162
942;31;1995;162
1879;31;1995;162
2023;31;1995;162
2055;31;1995;162
2130;31;1995;162
2158;31;1995;162
2474;31;1995;162
2678;31;1995;162
2921;31;1995;162
1709;10;1995;163
1684;31;1995;163
1832;31;1995;163
2066;31;1995;163
2245;31;1995;163
2443;31;1995;163
2816;31;1995;163
2912;31;1995;163
4275;31;1995;163
4396;31;1995;163
4601;31;1995;163
4942;31;1995;163
4993;31;1995;163
5014;31;1995;163
5103;31;1995;163
5576;31;1995;163
5772;31;1995;163
5797;31;1995;163
5872;31;1995;163
3114;31;1995;163
3354;31;1995;163
3693;31;1995;163
3738;31;1995;163
3744;31;1995;163
3841;31;1995;163
4067;31;1995;163
118;31;1995;163
241;31;1995;163
651;31;1995;163
658;31;1995;163
717;31;1995;163
800;31;1995;163
928;31;1995;163
975;31;1995;163
1265;31;1995;163
1581;31;1995;163
1585;31;1995;163
1589;31;1995;163
2793;51;1995;163
3940;51;1995;163
3252;31;1995;164
3282;31;1995;164
3674;31;1995;164
3846;31;1995;164
3950;31;1995;164
1165;31;1995;164
4283;31;1995;164
5790;31;1995;164
6033;31;1995;164
6044;31;1995;164
6354;31;1995;164
2763;31;1995;164
2819;31;1995;164
2899;31;1995;164
1885;31;1995;165
2203;31;1995;165
2282;31;1995;165
2662;31;1995;165
2842;31;1995;165
2909;31;1995;165
260;31;1995;165
386;31;1995;165
633;31;1995;165
3160;31;1995;165
3237;31;1995;165
3283;31;1995;165
3695;31;1995;165
3869;31;1995;165
3911;31;1995;165
3945;31;1995;165
3987;31;1995;165
4263;31;1995;165
4340;31;1995;165
5426;31;1995;165
5446;31;1995;165
5477;31;1995;165
5559;31;1995;165
6073;31;1995;165
6379;31;1995;165
4052;51;1995;165
3170;31;1995;166
3172;31;1995;166
3231;31;1995;166
3469;31;1995;166
3705;31;1995;166
4040;31;1995;166
4168;31;1995;166
218;31;1995;166
300;31;1995;166
452;31;1995;166
498;31;1995;166
561;31;1995;166
1119;31;1995;166
1559;31;1995;166
1776;31;1995;166
1989;31;1995;166
2000;31;1995;166
2001;31;1995;166
2059;31;1995;166
2316;31;1995;166
2368;31;1995;166
2683;31;1995;166
2693;31;1995;166
2768;31;1995;166
2865;31;1995;166
2944;31;1995;166
3063;31;1995;166
4243;31;1995;166
4427;31;1995;166
4507;31;1995;166
4706;31;1995;166
5180;31;1995;166
5220;31;1995;166
5457;31;1995;166
5501;31;1995;166
5507;31;1995;166
5614;31;1995;166
5691;31;1995;166
5699;31;1995;166
6093;31;1995;166
6191;31;1995;166
5528;51;1995;166
258;51;1995;166
2782;10;1995;167
1623;31;1995;167
1713;31;1995;167
2102;31;1995;167
2209;31;1995;167
2670;31;1995;167
2953;31;1995;167
3068;31;1995;167
4239;31;1995;167
4251;31;1995;167
4373;31;1995;167
4397;31;1995;167
4421;31;1995;167
4990;31;1995;167
5046;31;1995;167
5693;31;1995;167
6233;31;1995;167
3140;31;1995;167
3534;31;1995;167
3921;31;1995;167
708;31;1995;167
778;31;1995;167
797;31;1995;167
841;31;1995;167
939;31;1995;167
1415;31;1995;167
1840;51;1995;167
2692;51;1995;167
2029;31;1995;168
2581;31;1995;168
2586;31;1995;168
3076;31;1995;168
460;31;1995;168
558;31;1995;168
756;31;1995;168
1106;31;1995;168
1321;31;1995;168
1418;31;1995;168
4322;31;1995;168
5893;31;1995;168
6410;31;1995;168
6419;31;1995;168
3371;31;1995;168
3470;31;1995;168
3579;31;1995;168
3831;31;1995;168
3927;31;1995;168
4071;31;1995;168
1723;51;1995;168
5493;51;1995;168
4205;31;1995;169
4434;31;1995;169
4448;31;1995;169
5777;31;1995;169
6045;31;1995;169
3224;31;1995;169
3391;31;1995;169
3498;31;1995;169
3737;31;1995;169
3783;31;1995;169
3898;31;1995;169
4109;31;1995;169
37;31;1995;169
61;31;1995;169
244;31;1995;169
258;31;1995;169
548;31;1995;169
552;31;1995;169
670;31;1995;169
765;31;1995;169
789;31;1995;169
897;31;1995;169
1290;31;1995;169
1358;31;1995;169
1421;31;1995;169
2009;31;1995;169
2489;31;1995;169
2540;31;1995;169
2690;31;1995;169
2203;51;1995;169
5980;51;1995;169
6254;51;1995;169
4528;31;1995;170
5130;31;1995;170
5213;31;1995;170
5610;31;1995;170
5656;31;1995;170
5740;31;1995;170
5844;31;1995;170
6244;31;1995;170
6350;31;1995;170
1674;31;1995;170
1688;31;1995;170
1953;31;1995;170
2162;31;1995;170
2210;31;1995;170
2221;31;1995;170
2490;31;1995;170
2568;31;1995;170
2916;31;1995;170
2964;31;1995;170
3161;31;1995;170
3162;31;1995;170
3616;31;1995;170
3934;31;1995;170
29;31;1995;170
223;31;1995;170
303;31;1995;170
604;31;1995;170
696;31;1995;170
839;31;1995;170
889;31;1995;170
931;31;1995;170
1561;31;1995;170
2507;51;1995;170
2613;51;1995;170
1594;31;1995;171
1712;31;1995;171
1839;31;1995;171
1934;31;1995;171
2112;31;1995;171
2120;31;1995;171
2122;31;1995;171
2133;31;1995;171
2250;31;1995;171
2404;31;1995;171
2552;31;1995;171
2644;31;1995;171
2674;31;1995;171
2777;31;1995;171
2781;31;1995;171
2852;31;1995;171
2875;31;1995;171
2879;31;1995;171
3071;31;1995;171
122;31;1995;171
325;31;1995;171
380;31;1995;171
461;31;1995;171
557;31;1995;171
596;31;1995;171
598;31;1995;171
616;31;1995;171
680;31;1995;171
821;31;1995;171
846;31;1995;171
878;31;1995;171
899;31;1995;171
906;31;1995;171
911;31;1995;171
1136;31;1995;171
1390;31;1995;171
1489;31;1995;171
1493;31;1995;171
4444;31;1995;171
4463;31;1995;171
4560;31;1995;171
4640;31;1995;171
4692;31;1995;171
4702;31;1995;171
4735;31;1995;171
5079;31;1995;171
5143;31;1995;171
5163;31;1995;171
5256;31;1995;171
5391;31;1995;171
5488;31;1995;171
5511;31;1995;171
5818;31;1995;171
5839;31;1995;171
5915;31;1995;171
6016;31;1995;171
6055;31;1995;171
6206;31;1995;171
6222;31;1995;171
6237;31;1995;171
6338;31;1995;171
3146;31;1995;171
3187;31;1995;171
3197;31;1995;171
3332;31;1995;171
3513;31;1995;171
3642;31;1995;171
3661;31;1995;171
3690;31;1995;171
3697;31;1995;171
3827;31;1995;171
4022;31;1995;171
4047;31;1995;171
4057;31;1995;171
4076;31;1995;171
4150;31;1995;171
3651;51;1995;171
1090;51;1995;171
1421;51;1995;171
5949;51;1995;171
4343;31;1995;172
4347;31;1995;172
5413;31;1995;172
5658;31;1995;172
5788;31;1995;172
3206;31;1995;172
3340;31;1995;172
3464;31;1995;172
1664;31;1995;172
1842;31;1995;172
2053;31;1995;172
2217;31;1995;172
2378;31;1995;172
2531;31;1995;172
3040;31;1995;172
94;31;1995;172
152;31;1995;172
317;31;1995;172
639;31;1995;172
785;31;1995;172
815;31;1995;172
1187;31;1995;172
1434;31;1995;172
1457;31;1995;172
1529;31;1995;172
1536;31;1995;172
3890;51;1995;172
4393;51;1995;172
5854;51;1995;172
1679;51;1995;172
3052;51;1995;172
1673;31;1995;173
1864;31;1995;173
2057;31;1995;173
2076;31;1995;173
2123;31;1995;173
2223;31;1995;173
2366;31;1995;173
2915;31;1995;173
2992;31;1995;173
3065;31;1995;173
3127;31;1995;173
3192;31;1995;173
