fid,id,lat,lon,height,name,state,fid_2,BKR_Nummer,BKR_Name
297,3639,53.7647,8.6584,24,Nordholz-Wanhöden Niedersachsen,Frei,113,152,Niedersächsische Küsten- und Elbmarsch 
181,2429,53.9897,9.5697,20,Itzehoe Schleswig-Holstein,Frei,114,153,Geest - Süd 
283,3538,54.0833,9.9333,20,Neumünster-Wasbek Schleswig-Holstein,Frei,114,153,Geest - Süd 
395,5280,53.9224,10.2267,33,Wittenborn Schleswig-Holstein,Frei,114,153,Geest - Süd 
440,6105,54.3194,9.8051,15,Ostenfeld (Rendsburg) Schleswig-Holstein,Frei,114,153,Geest - Süd 
325,4039,53.7331,9.8776,11,Quickborn Schleswig-Holstein,Frei,114,153,Geest - Süd 
3,52,53.6623,10.199,46,Ahrensburg-Wulfsdorf Schleswig-Holstein,Frei,114,153,Geest - Süd 
143,1736,53.5731,10.6797,26,Grambek Schleswig-Holstein,Frei,114,153,Geest - Süd 
109,1329,54.134,10.5865,50,Eutin Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
174,2306,54.3194,10.6732,8,Hohwacht Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
200,2565,54.3378,10.0929,17,Kiel-Kronshagen Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
199,2564,54.3776,10.1424,28,Kiel-Holtenau Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
313,3897,54.0893,10.8773,2,Pelzerhaken Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
343,4320,54.0934,10.2223,36,Ruhwinkel Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
445,6163,54.1654,10.3519,27,Dörnick Schleswig-Holstein,Frei,117,154,südliches schleswig-holsteinisches Hügelland 
322,4026,54.5,11.2167,1,Puttgarden Schleswig-Holstein,Frei,118,154,südliches schleswig-holsteinisches Hügelland 
411,5516,54.5283,11.0606,3,Fehmarn Schleswig-Holstein,Frei,118,154,südliches schleswig-holsteinisches Hügelland 
103,1266,54.2992,9.3162,18,Erfde Schleswig-Holstein,Frei,122,155,Marsch - Nord 
349,4393,54.3279,8.6031,5,Sankt Peter-Ording Schleswig-Holstein,Frei,122,155,Marsch - Nord 
239,3032,55.011,8.4125,25,List auf Sylt Schleswig-Holstein,Frei,137,155,Marsch - Nord 
173,2303,54.3162,9.5385,10,Hohn Schleswig-Holstein,Frei,138,156,Geest - Nord 
183,2437,54.457,9.5203,21,Schleswig-Jagel Schleswig-Holstein,Frei,138,156,Geest - Nord 
93,1130,54.6282,9.3649,18,Eggebek Schleswig-Holstein,Frei,138,156,Geest - Nord 
114,1379,54.7737,9.3753,41,Flensburg (Schäferhaus) Schleswig-Holstein,Frei,138,156,Geest - Nord 
225,2907,54.7903,8.9514,7,Leck Schleswig-Holstein,Frei,138,156,Geest - Nord 
113,1378,54.8086,9.4182,45,Flensburg Schleswig-Holstein,Frei,138,156,Geest - Nord 
330,4156,54.2878,9.6749,8,Rendsburg Schleswig-Holstein,Frei,138,156,Geest - Nord 
355,4466,54.5275,9.5487,43,Schleswig Schleswig-Holstein,Frei,138,156,Geest - Nord 
363,4629,54.5166,9.142,37,Schwesing Schleswig-Holstein,Frei,138,156,Geest - Nord 
138,1666,54.8273,9.5058,12,Glücksburg-Meierwik Schleswig-Holstein,Frei,139,157,nördliches schleswig-holsteinisches Hügelland 
372,4896,54.6654,9.805,40,Wagersrott Schleswig-Holstein,Frei,139,157,nördliches schleswig-holsteinisches Hügelland 
437,5930,54.641,10.0238,1,Schönhagen (Ostseebad) Schleswig-Holstein,Frei,139,157,nördliches schleswig-holsteinisches Hügelland 
53,596,54.0027,11.1908,15,Boltenhagen Mecklenburg-Vorpommern,Frei,146,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
243,3086,53.8025,10.6989,15,Lübeck-Blankensee Schleswig-Holstein,Frei,146,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
362,4625,53.6424,11.3871,59,Schwerin Mecklenburg-Vorpommern,Frei,146,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
337,4271,54.1803,12.0808,5,Rostock-Warnemünde Mecklenburg-Vorpommern,Frei,146,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
168,2201,54.575,13.1044,1,Hiddensee-Vitte Mecklenburg-Vorpommern,Frei,158,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
321,4024,54.3643,13.4771,40,Putbus Mecklenburg-Vorpommern,Frei,159,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
383,5088,54.5337,13.246,3,Trent Mecklenburg-Vorpommern,Frei,159,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
17,183,54.6791,13.4344,42,Arkona Mecklenburg-Vorpommern,Frei,159,158,NW-Mecklenburg und Küstengebiet / bessere diluviale Böden 
458,7106,52.0714,8.4565,105,Bielefeld-Deppendorf Nordrhein-Westfalen,Frei,161,191,Teutoburger Wald 
167,2174,51.6255,10.3695,236,Herzberg Niedersachsen,Frei,164,192,Harz 
61,656,51.7234,10.6021,607,Braunlage Niedersachsen,Frei,164,192,Harz 
353,4445,51.7659,10.6533,614,Wernigerode-Schierke Sachsen-Anhalt,Frei,164,192,Harz 
158,2044,51.652,11.1366,404,Harzgerode Sachsen-Anhalt,Frei,164,192,Harz 
410,5490,51.8454,10.7686,233,Wernigerode Sachsen-Anhalt,Frei,164,192,Harz 
399,5371,50.4973,9.9427,920,Wasserkuppe Hessen,Frei,165,193,Rhön 
356,4501,50.6545,10.7696,938,Schmücke Thüringen,Frei,167,194,Thüringer Wald 
280,3513,50.5003,11.1345,845,Neuhaus am Rennweg Thüringen,Frei,167,194,Thüringer Wald 
73,840,50.4313,12.6114,895,Carlsfeld Sachsen,Frei,169,195,Erzgebirge 
112,1358,50.4283,12.9536,1213,Fichtelberg Sachsen,Frei,169,195,Erzgebirge 
253,3166,50.6511,13.1469,639,Marienberg Sachsen,Frei,169,195,Erzgebirge 
471,7370,49.391,12.6838,499,Waldmünchen Bayern,Frei,170,196,Bayrischer Wald 
111,1346,47.8748,8.0038,1486,Feldberg/Schwarzwald Baden-Württemberg,Frei,171,198,Schwarzwald 
121,1468,48.4538,8.409,797,Freudenstadt Baden-Württemberg,Frei,171,198,Schwarzwald 
414,5559,48.7848,8.5764,383,"Wildbad, Bad-Calmbach Baden-Württemberg",Frei,171,198,Schwarzwald 
415,5562,48.6516,8.6801,571,Neubulach-Oberhaugstett Baden-Württemberg,Frei,171,198,Schwarzwald 
303,3730,47.3984,10.2759,806,Oberstdorf Bayern,Frei,172,199,Alpen 
129,1550,47.483,11.0621,719,Garmisch-Partenkirchen Bayern,Frei,173,199,Alpen 
32,361,47.6344,13.0109,550,Berchtesgaden (KKst) Bayern,Frei,173,199,Alpen 
482,7424,47.7724,12.9073,457,Piding Bayern,Frei,173,199,Alpen 
496,19856,47.6134,12.9819,625,Schönau am Königssee Bayern,Frei,173,199,Alpen 
123,1490,47.6454,9.4795,394,Friedrichshafen Baden-Württemberg,Frei,,,
146,1759,54.2437,13.9104,11,Greifswalder Oie Mecklenburg-Vorpommern,Frei,,,
427,5779,50.7313,13.7516,877,Zinnwald-Georgenfeld Sachsen,Frei,,,
