fid,id,lat,lon,height,name,state,fid_2,BKR_Nummer,BKR_Name
715,3379,48.1632,11.5429,515,München-Stadt Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
778,3722,48.2443,11.5528,484,Oberschleißheim Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1293,7431,48.013,11.5524,604,Oberhaching-Laufzorn Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1355,19317,48.2333,11.5667,486,Oberschleißheim/Flugplatz,Bayern,56,115,Tertiär-Hügelland Donau-Süd 
716,3382,48.1441,11.6,521,München-Bogenhausen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
719,3388,48.0919,11.6486,542,München-Perlach Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1088,5404,48.4024,11.6946,477,Weihenstephan-Dürnast Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
720,3390,48.1369,11.7094,529,München-Riem Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
944,4584,48.3667,11.8,444,Schwaigermoos Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
286,1262,48.3477,11.8134,446,München-Flughafen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
285,1261,48.3167,11.95,462,Erding Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
612,2926,48.4333,10.2333,477,Leipheim (Flugplatz) Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
404,1886,48.4878,10.2608,444,Günzburg Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1047,5154,48.4,9.9833,576,Ulm-Wilhelmsburg Baden-Württemberg,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1048,5155,48.3837,9.9524,567,Ulm Baden-Württemberg,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1333,15444,48.4418,9.9216,593,Ulm-Mähringen Baden-Württemberg,Frei,56,115,Tertiär-Hügelland Donau-Süd 
594,2831,48.5357,12.1132,393,Landshut Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
51,221,48.5515,11.7117,483,Au i.d.Hallertau-Günzenhausen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
494,2360,48.6018,11.6769,438,Hüll Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
503,2410,48.7111,11.5363,364,Ingolstadt-Manching Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1175,5904,48.6493,11.7772,431,Mainburg Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1251,7075,48.702,11.8493,429,Elsendorf-Horneck Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1305,13710,48.5734,12.2576,490,Landshut-Reithof Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
818,3927,47.9345,9.2869,630,Pfullendorf Baden-Württemberg,Frei,56,115,Tertiär-Hügelland Donau-Süd 
210,931,47.8007,9.4108,712,Deggenhausertal-Azenweiler Baden-Württemberg,Frei,56,115,Tertiär-Hügelland Donau-Süd 
858,4189,48.1479,9.4596,534,"Altheim, Kreis Biberach Baden-Württemberg",Frei,56,115,Tertiär-Hügelland Donau-Süd 
221,982,48.5701,10.4985,420,Dillingen/Donau Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
222,983,48.5562,10.56,419,Dillingen/Donau-Fristingen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
53,231,48.3723,10.8948,490,Augsburg (Sankt Stephan) Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
54,232,48.4253,10.9417,462,Augsburg Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
728,3484,48.7085,11.2147,379,Neuburg an der Donau Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
563,2691,48.6707,11.2173,378,Königsmoos-Untermaxfeld Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
530,2521,48.6725,11.3092,376,Karlshuld Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
25,142,48.406,11.3117,511,Altomünster-Maisbrunn Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1372,19781,48.7429,11.4233,367,Ingolstadt Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
604,2905,48.1849,10.8507,550,Lechfeld Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
536,2543,48.0916,10.8609,585,Kaufering Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
592,2829,48.0772,10.9144,617,Landsberg (Flugplatz) Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1249,6346,48.207,11.2035,531,Maisach-Galgen Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
829,4018,48.1877,11.2206,550,Puch Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
347,1515,48.2,11.2667,519,Fürstenfeldbruck Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
1221,6238,47.9946,11.269,675,Starnberg-Perchting Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
661,3139,48.2166,11.2965,509,Maisach-Gernlinden Bayern,Frei,56,115,Tertiär-Hügelland Donau-Süd 
302,1332,48.4832,12.7241,471,"Falkenberg,Kr.Rottal-Inn Bayern",Frei,58,116,"Gäu, Donau- und Inntal "
584,2783,48.5126,12.1513,436,Kumhausen Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
10,73,48.6183,13.062,374,Aldersbach-Kramersepp Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
663,3147,48.7548,12.2118,390,Mallersdorf-Pfaffenberg-Oberlindhart Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
609,2920,48.7654,12.5121,365,Leiblfing Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
6,61,48.8443,12.6171,339,Aiterhofen Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
751,3578,48.9831,12.1444,341,Regensburg-Burgweinting Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
844,4104,49.0425,12.1019,365,Regensburg Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
994,4911,48.8275,12.5597,351,Straubing Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
1169,5856,48.5451,13.3532,476,Fürstenzell Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
1208,6182,48.7757,12.1743,404,Mallersdorf-Pfaffenberg Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
1282,7395,48.6595,12.5388,351,Gottfrieding Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
1300,13676,48.8608,12.0323,378,Langquaid-Oberschneidhart Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
711,3366,48.279,12.5024,406,Mühldorf Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
289,1275,48.3008,13.1398,340,Ering Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
1317,13932,48.3617,13.1938,388,Rotthalmünster (Landwirtschaftsamt) Bayern,Frei,58,116,"Gäu, Donau- und Inntal "
966,4704,47.5776,9.7404,508,Sigmarszell-Zeisertsweiler Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1136,5665,47.818,9.797,677,Wolfegg Baden-Württemberg,Frei,60,117,Moränen-Hügelland und Voralpenland 
631,3016,47.598,9.8878,760,Lindenberg/Allgäu Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
506,2423,47.6894,10.0416,712,Isny Baden-Württemberg,Frei,60,117,Moränen-Hügelland und Voralpenland 
684,3244,47.9821,10.1384,614,Memmingen Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
538,2559,47.7233,10.3348,705,Kempten Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
803,3857,47.6362,10.3892,886,Oy-Mittelberg-Petersthal Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
802,3856,47.6383,10.4313,1010,Oy-Mittelberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1284,7403,47.7955,10.0325,672,Leutkirch-Herlazhofen Baden-Württemberg,Frei,60,117,Moränen-Hügelland und Voralpenland 
1022,5063,47.7566,11.5819,724,"Tölz, Bad Bayern",Frei,60,117,Moränen-Hügelland und Voralpenland 
484,2319,47.8823,11.6961,685,Holzkirchen Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
396,1844,47.9411,11.9004,517,Feldkirchen-Westerham-Lenzmühle Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
253,1103,48.1003,11.9872,592,Ebersberg-Halbing Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
504,2417,48.1644,12.0307,621,Mittbach Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
864,4261,47.8819,12.1249,444,Rosenheim Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1217,6211,47.955,12.1735,464,Vogtareuth (Kläranlage) Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1057,5249,47.95,12.1833,464,Vogtareuth (A) Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1082,5369,48.0572,12.2202,443,Wasserburg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
782,3735,48.2635,12.276,455,Obertaufkirchen Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
28,154,48.0197,12.2925,516,Amerang-Pfaffing Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1334,15520,47.819,12.2956,656,Frasdorf-Greimelberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
828,4005,47.8588,12.3624,530,Prien-Stock Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
535,2542,47.8652,10.6007,716,Kaufbeuren Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
610,2923,47.9116,10.6124,663,Leinau Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
593,2830,48.0349,10.8709,602,Landsberg/Lech Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
20,125,47.8342,10.8667,739,Altenstadt Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1052,5226,47.953,10.9151,708,Vilgertshofen Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
477,2290,47.8009,11.0108,977,Hohenpeißenberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
838,4066,47.9091,11.1048,553,Raisting Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1259,7308,47.8847,11.154,541,Wielenbach Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1113,5538,47.8827,11.1576,551,Wielenbach (Demollstr.) Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
50,217,47.8774,11.3643,670,Attenkam Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1320,14003,47.8619,10.6144,728,Kaufbeuren (Flugplatz) Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1337,15555,47.8761,10.5849,815,Kaufbeuren-Oberbeuren Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1038,5111,48.0311,12.5396,560,Trostberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
191,856,47.8843,12.5404,551,Chieming Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1027,5075,47.8516,12.6182,635,Traunstein-Axdorf Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
358,1586,47.8774,12.6279,610,Traunstein-Geißing Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1026,5074,47.8663,12.6566,626,Traunstein-Sparz Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
541,2573,47.9588,12.7717,470,Waging am See-Schnöbling Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
260,1154,48.3416,12.882,470,Eiberg Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
968,4706,48.2718,13.0273,358,Simbach/Inn Bayern,Frei,60,117,Moränen-Hügelland und Voralpenland 
1149,5731,47.6783,8.3801,395,Wutöschingen-Ofteringen Baden-Württemberg,Frei,62,120,Hochrhein-Bodensee 
842,4094,47.8062,9.6206,441,"Weingarten, Kr. Ravensburg Baden-Württemberg",Frei,63,120,Hochrhein-Bodensee 
280,1239,47.8516,8.7673,540,Engen/Hegau Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1,1,47.8413,8.8493,478,Aach Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
571,2712,47.6952,9.1307,428,Konstanz Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
677,3223,47.6985,9.2753,460,Meersburg Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
290,1276,47.6358,9.5392,408,Eriskirch-Mariabrunn Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
836,4053,47.7395,8.9812,397,Radolfzell Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
990,4881,47.8591,9.0152,533,Stockach Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1043,5138,47.7713,9.1562,446,Überlingen/Bodensee Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1188,6098,47.8147,9.0237,398,Stockach-Espasingen Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1189,6099,47.702,8.7318,449,Gailingen Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1195,6107,47.8076,9.1035,703,Sipplingen (SWN) Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1229,6258,47.6845,9.4409,461,Friedrichshafen-Unterraderach Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
1233,6263,47.7738,8.8219,445,Singen Baden-Württemberg,Frei,63,120,Hochrhein-Bodensee 
110,450,49.9186,7.0664,120,Bernkastel-Kues Rheinland-Pfalz,Frei,64,121,Rheinebene und Nebentäler 
216,964,50.0832,6.8904,413,Dierfeld Rheinland-Pfalz,Frei,64,121,Rheinebene und Nebentäler 
664,3155,50.1015,6.8009,415,Manderscheid-Sonnenhof Rheinland-Pfalz,Frei,64,121,Rheinebene und Nebentäler 
264,1169,47.6288,7.5959,264,Eimeldingen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
74,341,47.7277,7.552,235,"Bellingen, Bad",Baden-Württemberg,65,121,Rheinebene und Nebentäler 
57,259,47.8064,7.6387,275,Müllheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
732,3493,47.8333,7.5833,223,Neuenburg-Zinken,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
438,2081,49.3981,8.7251,561,Königstuhl Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
439,2083,49.4192,8.6051,110,Heidelberg-Grenzhof Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
437,2080,49.4206,8.6676,110,Heidelberg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
79,355,49.6789,8.6276,140,Bensheim Hessen,Frei,65,121,Rheinebene und Nebentäler 
26,150,49.7273,8.1164,215,Alzey Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
366,1619,49.7622,8.4887,90,Gernsheim Hessen,Frei,65,121,Rheinebene und Nebentäler 
206,918,49.8453,8.624,122,Darmstadt (A) Hessen,Frei,65,121,Rheinebene und Nebentäler 
208,920,49.8564,8.5929,108,Darmstadt (US-Air-Base) Hessen,Frei,65,121,Rheinebene und Nebentäler 
207,919,49.8697,8.6796,169,Darmstadt-Botanischer Garten Hessen,Frei,65,121,Rheinebene und Nebentäler 
205,917,49.8809,8.6779,162,Darmstadt Hessen,Frei,65,121,Rheinebene und Nebentäler 
629,3007,49.4111,8.398,96,Limburgerhof Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
645,3076,49.4606,8.4246,95,Ludwigshafen-Mundenheim Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
702,3313,49.7328,8.7771,508,Modautal-Neunkirchen Hessen,Frei,65,121,Rheinebene und Nebentäler 
748,3575,49.357,8.1405,163,Neustadt/Weinstraße Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
749,3576,49.3478,8.1822,125,Neustadt/Weinstraße (Heidehof) Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
905,4411,49.9195,8.9672,155,Schaafheim-Schlierbach Hessen,Frei,65,121,Rheinebene und Nebentäler 
1093,5426,49.3758,8.1212,553,Weinbiet Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
1141,5692,49.6051,8.3659,88,Worms Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
1176,5906,49.5063,8.5584,98,Mannheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1224,6244,49.365,9.0804,145,Obrigheim,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
1362,19576,49.8044,8.8582,249,Reinheim-Hundertmorgen Hessen,Frei,65,121,Rheinebene und Nebentäler 
1370,19647,49.4547,8.9794,178,Eberbach/Neckar Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
589,2812,48.3647,7.828,156,Lahr Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
537,2546,48.5576,7.88,140,Kehl-Odelshofen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
792,3777,48.4593,7.9255,153,Offenburg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
362,1602,48.433,7.993,177,Ohlsbach Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
854,4169,48.6703,7.9939,131,Rheinau-Memprechtshofen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
83,377,49.107,7.9967,210,"Bergzabern, Bad Rheinland-Pfalz",Frei,65,121,Rheinebene und Nebentäler 
329,1428,49.2275,8.0585,230,Frankweiler Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
972,4735,48.7833,8.0833,123,Söllingen,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
178,772,48.6957,8.1744,190,Bühlertal Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
179,773,48.6743,8.1799,478,Bühlertal-Obertal Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
839,4077,48.8471,8.1868,114,Rastatt Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
491,2349,48.6136,8.2033,1138,Hornisgrinde Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
857,4177,48.9726,8.3301,116,Rheinstetten Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
531,2522,49.0373,8.3637,112,Karlsruhe Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
819,3929,49.2511,8.4415,100,Philippsburg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1061,5275,49.2445,8.5374,105,Waghäusel-Kirrlach Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1223,6243,49.2506,8.4422,96,Philippsburg KKW,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
660,3138,49.9798,8.1668,200,Mainz-Finthen,Rheinland-Pfalz,65,121,Rheinebene und Nebentäler 
659,3137,49.9658,8.2049,199,Mainz-Lerchenberg (ZDF) Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
322,1420,50.0259,8.5213,100,Frankfurt/Main Hessen,Frei,65,121,Rheinebene und Nebentäler 
321,1416,50.0167,8.5333,97,Frankfurt (18W) Hessen,Frei,65,121,Rheinebene und Nebentäler 
320,1415,50.0333,8.5333,100,Frankfurt (07W) Hessen,Frei,65,121,Rheinebene und Nebentäler 
325,1423,50.0496,8.5887,111,Frankfurt/Main (Terminal) Hessen,Frei,65,121,Rheinebene und Nebentäler 
257,1126,49.96,8.64,117,Egelsbach,Hessen,65,121,Rheinebene und Nebentäler 
327,1425,50.1214,8.6604,103,Frankfurt/Main (Feldbergstr.) Hessen,Frei,65,121,Rheinebene und Nebentäler 
326,1424,50.1269,8.6694,121,Frankfurt/Main-Westend Hessen,Frei,65,121,Rheinebene und Nebentäler 
323,1421,50.1474,8.6746,125,Frankfurt/Main (Stadt) Hessen,Frei,65,121,Rheinebene und Nebentäler 
324,1422,50.0972,8.6936,114,Frankfurt (Henninger Turm) Hessen,Frei,65,121,Rheinebene und Nebentäler 
790,3775,50.1029,8.7468,100,Offenbach/Main-Zentrallabor (RADA) Hessen,Frei,65,121,Rheinebene und Nebentäler 
791,3776,50.0946,8.7546,110,Offenbach/M. (Stadt) Hessen,Frei,65,121,Rheinebene und Nebentäler 
1114,5541,50.1321,8.3169,263,Wiesbaden-Auringen Hessen,Frei,65,121,Rheinebene und Nebentäler 
1115,5543,50.0863,8.1872,235,Wiesbaden-Dotzheim Hessen,Frei,65,121,Rheinebene und Nebentäler 
1266,7341,50.09,8.7862,119,Offenbach-Wetterpark Hessen,Frei,65,121,Rheinebene und Nebentäler 
1346,15976,49.9529,8.2107,216,Ober-Olm/Bellem Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
1379,19989,50.0681,8.2603,147,Wiesbaden (Südost) Hessen,Frei,65,121,Rheinebene und Nebentäler 
557,2657,50.3369,7.5992,85,Koblenz-Horchheim Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
556,2656,50.3519,7.5906,96,Koblenz Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
425,2000,50.1205,8.9243,106,Hanau Hessen,Frei,65,121,Rheinebene und Nebentäler 
817,3925,48.9329,8.6973,332,Pforzheim-Ispringen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
163,710,49.0249,8.699,182,Bretten Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
555,2654,49.0265,8.7554,200,Knittlingen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
284,1255,49.1661,8.8483,226,Eppingen-Elsenz Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
710,3362,48.9721,8.8735,243,Mühlacker Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
970,4719,49.2447,8.8787,169,Sinsheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
283,1254,49.1307,8.9165,210,Eppingen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
890,4349,48.9569,9.0711,251,Sachsenheim Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
443,2095,49.1448,9.2333,167,Heilbronn Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1174,5898,48.8943,9.2058,287,Ludwigsburg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1225,6245,49.0423,9.1733,180,Neckarwestheim KKW,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
1298,13674,49.2943,8.9053,237,Waibstadt Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1336,15547,49.1259,9.1428,214,Heilbronn/Neckar Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
162,706,47.8858,7.6611,234,Eschbach Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
576,2757,47.9077,7.702,238,"Krozingen, Bad",Baden-Württemberg,65,121,Rheinebene und Nebentäler 
906,4419,47.9556,7.7133,212,Schallstadt-Mengen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
577,2758,47.9585,7.6578,202,"Krozingen, Bad-Hausen",Baden-Württemberg,65,121,Rheinebene und Nebentäler 
333,1447,48.013,7.8588,255,Freiburg im Breisgau-Herdern Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
689,3256,48.0167,7.6667,193,Merdingen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
332,1443,48.0232,7.8343,237,Freiburg Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
153,675,48.0333,7.6,218,Breisach-Eckartsberg,Baden-Württemberg,65,121,Rheinebene und Nebentäler 
499,2388,48.0419,7.6322,193,Ihringen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
627,3001,48.0674,7.677,284,Liliental Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1058,5250,48.0908,7.6353,223,Vogtsburg-Oberrotweil Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
276,1224,48.1378,7.8351,201,Emmendingen-Mundingen Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1101,5453,48.188,7.6976,174,Weisweil-Waldeckhof Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
1296,13667,48.0006,7.845,269,Freiburg-Mitte Baden-Württemberg,Frei,65,121,Rheinebene und Nebentäler 
879,4323,49.6468,7.8837,461,Ruppertsecken Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
920,4474,49.7961,7.7583,170,Schlossböckelheim Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
1213,6192,49.8083,7.8458,115,"Münster am Stein, Bad",Rheinland-Pfalz,65,121,Rheinebene und Nebentäler 
876,4301,49.8502,7.871,102,"Kreuznach, Bad Rheinland-Pfalz",Frei,65,121,Rheinebene und Nebentäler 
814,3921,49.85,7.6,396,Pferdsfeld Rheinland-Pfalz,Frei,65,121,Rheinebene und Nebentäler 
1363,19579,47.8194,8.3348,875,Bonndorf Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
130,594,48.6407,9.6136,425,"Boll, Bad (KKst)",Baden-Württemberg,66,122,"Schwäbische Alb, Baar "
590,2814,48.5122,9.7644,687,Merklingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
992,4887,48.6656,9.8648,734,Stötten Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
233,1018,47.9422,8.5046,677,Donaueschingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
3,11,47.9736,8.5205,680,Donaueschingen (Landeplatz) Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
246,1076,48.0135,8.5343,692,"Dürrheim, Bad Baden-Württemberg",Frei,66,122,"Schwäbische Alb, Baar "
357,1584,47.9242,8.6474,673,Geisingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
552,2638,48.1054,8.7548,974,Klippeneck Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
735,3518,47.976,8.9101,793,Neuhausen ob Eck Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
692,3268,48.1694,8.9433,900,Meßstetten-Appental Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
8,71,48.2156,8.9784,759,Albstadt-Badkap Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
736,3519,47.9519,8.9932,663,Neuhausen ob Eck-Unterschwandorf Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
9,72,48.2766,9.0001,794,Albstadt-Onstmettingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
7,70,48.2052,9.0371,712,Albstadt-Ebingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
875,4300,48.1815,8.6356,589,Rottweil Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
964,4702,48.1,9.25,645,Sigmaringen (Flugplatz) Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
965,4703,48.0719,9.1943,581,Sigmaringen-Laiz Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1035,5105,48.3132,9.2472,700,Trochtelfingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1036,5107,48.2814,9.3137,769,Trochtelfingen-Wilsingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1040,5127,48.0083,8.8179,649,Tuttlingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1041,5128,47.9682,8.7899,668,Tuttlingen-Möhringen-Vorstadt Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
