id,lat,lon,height,name,state
04063,52.4461,8.5906,41.0,Rahden-Kleinendorf Nordrhein-Westfalen,Frei
04094,47.8062,9.6206,441.0,"Weingarten, Kr. Ravensburg Baden-Württemberg",Frei
04104,49.0425,12.1019,365.0,Regensburg Bayern,Frei
04127,50.9906,7.6958,347.0,Reichshof-Eckenhagen Nordrhein-Westfalen,Frei
04156,54.2878,9.6749,8.0,Rendsburg Schleswig-Holstein,Frei
04169,48.6703,7.9939,131.0,Rheinau-Memprechtshofen Baden-Württemberg,Frei
04174,52.2887,7.3866,40.0,Rheine-Bentlage Nordrhein-Westfalen,Frei
04177,48.9726,8.3301,116.0,Rheinstetten Baden-Württemberg,Frei
04189,48.1479,9.4596,534.0,"Altheim, Kreis Biberach Baden-Württemberg",Frei
04190,48.1672,9.4951,526.0,Riedlingen (A) Baden-Württemberg,Frei
04222,50.5263,12.4091,464.0,Rodewisch Sachsen,Frei
04271,54.1803,12.0808,5.0,Rostock-Warnemünde Mecklenburg-Vorpommern,Frei
04275,53.1289,9.3398,32.0,Rotenburg (Wümme) Niedersachsen,Frei
04280,49.2162,11.1035,386.0,Roth Bayern,Frei
04287,49.3849,10.1732,415.0,Rothenburg ob der Tauber Bayern,Frei
04294,48.4704,8.9687,360.0,Rottenburg-Kiebingen Baden-Württemberg,Frei
04301,49.8502,7.871,102.0,"Kreuznach, Bad Rheinland-Pfalz",Frei
04320,54.0934,10.2223,36.0,Ruhwinkel Schleswig-Holstein,Frei
04336,49.2128,7.1077,319.0,Saarbrücken-Ensheim Saarland,Frei
04349,48.9569,9.0711,251.0,Sachsenheim Baden-Württemberg,Frei
04354,48.7832,13.3146,457.0,Saldenburg-Entschenreuth Bayern,Frei
04371,52.1042,8.7521,135.0,"Salzuflen, Bad Nordrhein-Westfalen",Frei
04373,52.8568,11.1319,29.0,Salzwedel Sachsen-Anhalt,Frei
04393,54.3279,8.6031,5.0,Sankt Peter-Ording Schleswig-Holstein,Frei
04397,49.5025,7.202,400.0,Sankt Wendel-Urweiler Saarland,Frei
04419,47.9556,7.7133,212.0,Schallstadt-Mengen Baden-Württemberg,Frei
04438,49.975,11.0395,317.0,Scheßlitz Bayern,Frei
04445,51.7659,10.6533,614.0,Wernigerode-Schierke Sachsen-Anhalt,Frei
04464,50.5679,11.8041,501.0,Schleiz Thüringen,Frei
04466,54.5275,9.5487,43.0,Schleswig Schleswig-Holstein,Frei
04501,50.6545,10.7696,938.0,Schmücke Thüringen,Frei
04559,49.1644,12.6175,398.0,Schorndorf-Knöbling Bayern,Frei
04582,49.0823,9.6892,358.0,Schwäbisch Hall-Bibersfeld Baden-Württemberg,Frei
04592,49.3278,12.0871,356.0,Schwandorf Bayern,Frei
04593,51.9639,11.1208,117.0,Schwanebeck Sachsen-Anhalt,Frei
04606,51.5167,14.35,116.0,Schwarze Pumpe Brandenburg,Frei
04625,53.6424,11.3871,59.0,Schwerin Mecklenburg-Vorpommern,Frei
04629,54.5166,9.142,37.0,Schwesing Schleswig-Holstein,Frei
