"","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","county_state"
"228","Minot_REC","Minot","ND",48.1821,-101.2973,"2001",137,281.411764705882,211,229,218.521644900638,NA,NA,NA,NA,2220.84860246635,TRUE,0,"in_range",NA,NA,NA,NA,1192.6176,1190.8794,"exclude",5e-04,NA,NA,"unclear","interval",NA,"Ward_ND"
"229","Minot_REC","Minot","ND",48.1821,-101.2973,"2002",144,282,211,219,209.665612014132,NA,NA,NA,NA,1742.86292538318,TRUE,0,"less_than",211.399846150556,261.434349822787,214.177001390238,220.261208253018,1163.4819,1161.5843,"exclude",0.0101,NA,NA,"unclear","interval",NA,"Ward_ND"
"230","Minot_REC","Minot","ND",48.1821,-101.2973,"2003",148,287,217,226,225.821355119585,15.540888882654,39.8329009550397,205.904904642066,76584.769169457,1965.96878641751,FALSE,121.04938254911,"in_range",221.025632573523,265.223268950771,222.160548190213,228.53500863613,868.4517,867.2441,"gauss",0.018,222.160548190213,228.53500863613,"opt_within","interval",225.821355119585,"Ward_ND"
"231","Minot_REC","Minot","ND",48.1821,-101.2973,"2004",155,307,226,236,230.129552730548,10.5363968013125,27.0058716318424,216.626616914627,56657.0165648474,2145.21907397283,FALSE,82.5397248094253,"in_range",223.374118475583,232.429632504438,228.90191779521,231.015783112336,1034.7546,1035.7302,"gauss",-0.0055,228.90191779521,231.015783112336,"opt_within","interval",230.129552730548,"Ward_ND"
"232","Minot_REC","Minot","ND",48.1821,-101.2973,"2005",144,278,219,235,233.578042503332,29.643900977861,75.9803754140539,195.587854796305,143373.608845159,1929.49620580597,FALSE,230.613762578518,"in_range",223.999254953811,277.9055910557,227.734336594403,235.867204062958,1481.0612,1479.0917,"gauss",0.0068,227.734336594403,235.867204062958,"opt_within","interval",233.578042503332,"Ward_ND"
"233","Minot_REC","Minot","ND",48.1821,-101.2973,"2007",155,297,215,223,219.535067637588,7.59185101424145,19.458697105365,209.805719084906,35146.657330875,1846.91290671593,FALSE,58.8895565098443,"in_range",217.530236401322,222.887390227442,218.806500178842,220.352233469533,1036.3122,1041.7278,"gauss",0.0061,218.806500178842,220.352233469533,"opt_within","interval",219.535067637588,"Ward_ND"
"234","Minot_REC","Minot","ND",48.1821,-101.2973,"2008",150,298,216,228,224.225989726195,10.4896562734973,26.8860708386505,210.78295430687,63948.8133239822,2432.09927487254,FALSE,82.8431058924542,"in_range",222.365438346019,242.012957342997,223.074669361608,227.043542800984,1139.7065,1140.2852,"gauss",0.0214,223.074669361608,227.043542800984,"opt_within","interval",224.225989726195,"Ward_ND"
"235","Minot_REC","Minot","ND",48.1821,-101.2973,"2009",149,308,220,229,225.276076598506,6.80622731471641,17.4450625412545,216.553545327879,34121.5719688232,2000.01220980248,FALSE,53.0742904973619,"in_range",223.828802132806,229.449866189757,224.637502689366,226.169336738177,811.3568,815.6149,"gauss",0.0125,224.637502689366,226.169336738177,"opt_within","interval",225.276076598506,"Ward_ND"
"236","Minot_REC","Minot","ND",48.1821,-101.2973,"2011",146,293,207,219,213.132599095372,9.54173844365978,24.4564596809786,200.904369254883,38808.9453835751,1622.61093853246,FALSE,73.3748733525979,"in_range",206.635767147613,218.867997158918,211.739939122421,214.492107938297,909.2269,908.2432,"gauss",0.0014,211.739939122421,214.492107938297,"opt_within","interval",213.132599095372,"Ward_ND"
"237","Minot_REC","Minot","ND",48.1821,-101.2973,"2012",143,290,208,217,213.845027190623,6.23865514899555,15.9903165461762,205.849868917535,41490.8945653067,2653.21158141683,FALSE,49.5445888208886,"in_range",212.90637867485,215.96417892126,213.36442179946,214.514453691072,769.3856,771.5331,"gauss",0.0189,213.36442179946,214.514453691072,"opt_within","interval",213.845027190623,"Ward_ND"
"238","Minot_REC","Minot","ND",48.1821,-101.2973,"2013",164,316,224,232,228.89960575058,NA,NA,NA,NA,2316.42397363345,TRUE,0,"in_range",NA,NA,NA,NA,572.5247,570.6436,"exclude",-0.001,NA,NA,"unclear","interval",NA,"Ward_ND"
"239","Minot_REC","Minot","ND",48.1821,-101.2973,"2014",150,296,216,225,236.040512102141,22.6139677531553,57.9619315544625,207.05954632491,152606.208192916,2692.18871117401,FALSE,179.755979231474,"greater_than",222.327076288103,314.883461418339,223.422549696097,236.607824241328,660.8245,658.9424,"gauss",0.0288,223.422549696097,261,"opt_after","interval",236.040512102141,"Ward_ND"
"240","Minot_REC","Minot","ND",48.1821,-101.2973,"2016",158,309,217,228,224.267665700889,7.2403457236918,18.5577527945628,214.988789303608,55678.4313913196,3067.87565623324,FALSE,58.0267185660688,"in_range",223.089227379802,226.568702907296,223.680424682734,225.061610171802,320.5525,328.2943,"gauss",0.0184,223.680424682734,225.061610171802,"opt_within","interval",224.267665700889,"Ward_ND"
"241","Minot_REC","Minot","ND",48.1821,-101.2973,"2017",143,295,197,208,204.486561172276,8.51638114362424,21.8283631747723,193.57237958489,57865.9827362913,2710.68036072677,FALSE,67.7251198854164,"in_range",203.286156129101,208.59406554158,203.874314718187,205.508584977536,674.8063,676.1354,"gauss",0.0153,203.874314718187,205.508584977536,"opt_within","interval",204.486561172276,"Ward_ND"
"242","Minot_REC","Minot","ND",48.1821,-101.2973,"2018",145,296,205,218,213.781908416109,9.20724525111753,23.5991191318456,201.982348850186,55598.0707538247,2409.01817291756,FALSE,72.6706563257882,"in_range",212.160495652448,223.710105026506,212.840231170602,215.622425065308,519.2839,521.2107,"gauss",0.0228,212.840231170602,215.622425065308,"opt_within","interval",213.781908416109,"Ward_ND"
"243","Minot_REC","Minot","ND",48.1821,-101.2973,"2019",142,309,206,214,209.430440817307,6.23753522315246,15.9874460607413,201.436717786937,31673.6296249639,2025.79217256727,FALSE,48.6806472576417,"in_range",206.945249164169,210.956904816185,208.686212307902,210.032098754863,411.299,414.2834,"gauss",-0.009,208.686212307902,210.032098754863,"opt_within","interval",209.430440817307,"Ward_ND"
"244","Minot_REC","Minot","ND",48.1821,-101.2973,"2020",150,293,209,221,217.785900178908,8.89356191845005,22.795116399715,206.38834197905,40454.9231854911,1814.70365384237,FALSE,68.9061214750697,"in_range",215.788116655548,228.288288678827,216.735366082237,219.609792920862,561.6751,562.7088,"gauss",0.0225,216.735366082237,219.609792920862,"opt_within","interval",217.785900178908,"Ward_ND"
"245","Minot_REC","Minot","ND",48.1821,-101.2973,"2022",144,287,206,219,217.420063058187,8.3127750572199,21.3064997772005,206.766813169586,49194.6887750002,2360.92534544052,FALSE,65.5258000815456,"in_range",215.655509778812,227.880214280691,216.355377898259,219.624685338914,527.4819,529.6397,"gauss",0.0419,216.355377898259,219.624685338914,"opt_within","interval",217.420063058187,"Ward_ND"
"246","Minot_REC","Minot","ND",48.1821,-101.2973,"2023",157,304,215,224,220.116891016273,4.82533512041718,12.3678315556959,213.932975238425,33695.8740376072,2785.86015130908,FALSE,38.439025307481,"in_range",219.550419092298,221.066384326945,219.832244889079,220.485886960722,491.5514,496.4673,"gauss",0.018,219.832244889079,220.485886960722,"opt_within","interval",220.116891016273,"Ward_ND"
"247","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2019",149,323,215,222,218.299510040824,4.64189288961859,11.8976501995621,212.350684941043,23445.8956664728,2015.03121800927,FALSE,36.2148333138152,"in_range",216.767928531976,220.146762493392,217.781299792052,218.866918373482,616.6087,620.538,"gauss",0.0021,217.781299792052,218.866918373482,"opt_within","interval",218.299510040824,"Clay_MN"
"248","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2020",150,288,204,218,220.235026920801,22.1594275380604,56.796898105947,191.836577867828,157808.735633832,2841.07415468632,FALSE,176.742099144129,"greater_than",211.888030317852,291.656324217526,213.870283595061,225.493424179724,661.3158,659.831,"gauss",0.0154,213.870283595061,253,"opt_after","interval",220.235026920801,"Clay_MN"
"249","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2021",139,295,199,209,181.7080254721,NA,NA,NA,NA,2281.58128093674,TRUE,0,"less_than",205.910360938868,328.523000616925,207.521698758424,223.817115495332,751.6541,749.6681,"exclude",0.0236,NA,NA,"unclear","interval",NA,"Clay_MN"
"250","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2022",144,291,202,218,212.087550662796,7.66857080470949,19.6553378405301,202.259881742531,48570.8342912988,2526.80191480672,FALSE,60.7114884296193,"in_range",209.842787052861,214.05829028418,211.212681627099,212.913038057713,604.1503,619.7169,"gauss",0.0055,211.212681627099,212.913038057713,"opt_within","interval",212.087550662796,"Clay_MN"
"251","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2023",156,318,212,224,220.382232733973,9.36588780285909,24.0057363529383,208.379364557504,79339.0380725957,3379.46572068429,FALSE,75.5123989634207,"in_range",218.184023956139,228.958810609442,219.35552713648,222.113437062262,644.6259,645.9817,"gauss",0.0177,219.35552713648,222.113437062262,"opt_within","interval",220.382232733973,"Clay_MN"
"252","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2009",182,293,230,236,233.57904284457,4.01114526496118,10.2809789878756,228.438553350632,18783.8660045376,1868.21414922696,FALSE,31.1379360463666,"in_range",232.78928923678,236.078195503069,233.20217367458,234.158528126628,234.4573,235.9235,"gauss",0.0302,233.20217367458,234.158528126628,"opt_within","interval",233.57904284457,"Labette_KS"
"253","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2010",174,271,226,231,228.489466140233,6.01672645898644,15.4214904259354,220.778720927266,15525.875260811,1029.45150057898,FALSE,44.821281121936,"in_range",221.964138604966,237.550366723436,227.161450674957,229.68120858423,182.9986,181.917,"gauss",0.0089,227.161450674957,229.68120858423,"opt_within","interval",228.489466140233,"Labette_KS"
"254","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2013",179,351,228,233,231.828846496826,3.23995015018817,8.30432637452026,227.676683309565,5673.24844922907,698.559721200613,FALSE,23.4515473156511,"in_range",229.311703956937,240.419072791973,230.972572533049,232.989623988233,184.1556,185.4833,"gauss",0.0753,230.972572533049,232.989623988233,"opt_within","interval",231.828846496826,"Labette_KS"
"255","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2016",203,337,247,254,252.887478697113,NA,NA,NA,NA,743.991329532611,TRUE,0,"in_range",NA,NA,NA,NA,141.7923,140.2122,"exclude",-0.045,NA,NA,"unclear","interval",NA,"Labette_KS"
"256","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2020",161,310.481481481481,243,247,245.018946515944,4.19049052107103,10.7406593753568,239.648616828265,14515.4953873773,1381.90142702325,FALSE,31.8724547725266,"in_range",240.609522646229,248.83368777076,244.277711321231,245.72902455878,133.619,132.2183,"gauss",0.0039,244.277711321231,245.72902455878,"opt_within","interval",245.018946515944,"Labette_KS"
"257","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1994",144,259,206,218,214.131247279081,7.2943719725022,18.6962276420497,204.783133458056,21416.300894291,1171.29589068665,FALSE,54.8422922287542,"in_range",212.097719518103,228.387690193333,212.979835947618,216.505028658173,445.7308,450.827,"gauss",0.0368,212.979835947618,216.505028658173,"opt_within","interval",214.131247279081,"Greeley_KS"
"258","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1998",149,281.096446700508,204,217,209.317969526743,18.1950121197032,46.6356925342172,186.000123259634,98879.0212120324,2168.01296677746,FALSE,142.633728702383,"in_range",196.873217453193,220.223884706642,207.215751816357,211.451341537856,540.0983,538.4412,"gauss",-0.001,207.215751816357,211.451341537856,"opt_within","interval",209.317969526743,"Greeley_KS"
"259","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1999",153,281.096446700508,209,218,211.298126938131,9.83926350650105,25.2190471011245,198.688603387569,59765.1941841192,2423.23654008189,FALSE,77.6883689739199,"in_range",198.228298229546,213.064154673294,209.206295591947,212.284383950367,611.6406,610.9294,"gauss",-0.017,209.206295591947,212.284383950367,"opt_within","interval",211.298126938131,"Greeley_KS"
"260","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2001",144,253,198,206,205.699717456093,NA,NA,NA,NA,104.858269301371,TRUE,0,"in_range",180.823865589239,208.893697069003,198.285521226634,202.414492252911,324.1759,322.6245,"linear",-0.0767,184,198,"opt_before","interval",NA,"Greeley_KS"
"261","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2002",142,273,204,210,204.351653388057,NA,NA,NA,NA,921.398189361098,TRUE,0,"in_range",NA,NA,NA,NA,339.2602,338.8696,"linear",0.0746,210,238,"opt_after","interval",NA,"Greeley_KS"
"262","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2003",169,290,223,230,226.50919057353,NA,NA,NA,NA,1135.20036284223,TRUE,0,"in_range",NA,NA,NA,NA,226.8182,225.6992,"exclude",0.0019,NA,NA,"unclear","interval",NA,"Greeley_KS"
"263","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2004",138,300,194,201,205.323733891957,14.6077039974167,37.441051853803,186.603207965055,51710.6998382451,1412.24004253316,FALSE,111.271455384574,"greater_than",195.378536604843,230.947000588115,197.851392142539,203.323769938085,305.9903,304.0326,"gauss",0.0353,197.851392142539,265,"opt_after","interval",205.323733891957,"Greeley_KS"
"264","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2005",158,291,211,218,214.360694153559,NA,NA,NA,NA,2284.44873916157,TRUE,0,"in_range",NA,NA,NA,NA,451.7472,450.329,"exclude",0.0017,NA,NA,"unclear","interval",NA,"Greeley_KS"
"265","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2007",172,306,221,227,224.169352190623,6.48344190989233,16.61773025948,215.860487060883,16713.2457612266,1028.40751402727,FALSE,48.2945204716976,"in_range",219.392166033717,230.697392738521,223.165204569464,225.286518858002,501.7526,501.6419,"gauss",0.0054,223.165204569464,225.286518858002,"opt_within","interval",224.169352190623,"Greeley_KS"
"266","Williston_REC","Williston","ND",48.139,-103.7383,"1979",141,267,205,218,210.600796464174,20.0802248101616,51.4676870839002,184.866952922223,65935.0303245931,1309.95900716807,FALSE,152.162544521013,"in_range",194.551511476266,221.645360209857,208.194648643903,212.871865316525,467.5829,468.3386,"gauss",-0.0016,208.194648643903,212.871865316525,"opt_within","interval",210.600796464174,"Williams_ND"
"267","Williston_REC","Williston","ND",48.139,-103.7383,"1980",136,275,206,214,212.025468321855,8.05276806348618,20.6400750374565,201.705430803127,26486.971458106,1312.19137458305,FALSE,61.0289485197819,"in_range",210.360262293809,230.905011537341,210.928557903337,214.682966791365,618.6099,619.5024,"gauss",0.0355,210.928557903337,214.682966791365,"opt_within","interval",212.025468321855,"Williams_ND"
"268","Williston_REC","Williston","ND",48.139,-103.7383,"1981",126,267,201,218,211.339974224113,27.9144080570449,71.5475066935134,175.566220877356,87442.2506121982,1249.69194372223,FALSE,210.832737637154,"in_range",198.178800214593,244.77810506459,207.093939906509,214.939036986436,607.714,607.0154,"gauss",0.0034,207.093939906509,214.939036986436,"opt_within","interval",211.339974224113,"Williams_ND"
"269","Williston_REC","Williston","ND",48.139,-103.7383,"1982",152,287,216,226,215.957362543672,20.6457406098281,52.9171624007058,189.498781343319,80112.6479745661,1548.03468066225,FALSE,158.257287054781,"less_than",181.855118342106,222.239919738604,213.769491216945,220.405755259363,830.1119,828.434,"gauss",-0.0116,192,220.405755259363,"opt_before","interval",215.957362543672,"Williams_ND"
"270","Williston_REC","Williston","ND",48.139,-103.7383,"1984",136,262,189,202,193.68692963161,8.94816124608101,22.9350601073213,182.21939957795,12762.826922316,569.014251837231,FALSE,63.7466177215917,"in_range",180.668044668945,196.335851603798,191.655900063623,194.907619279279,556.1492,566.735,"gauss",-0.0162,191.655900063623,194.907619279279,"opt_within","interval",193.68692963161,"Williams_ND"
"271","Williston_REC","Williston","ND",48.139,-103.7383,"1987",134,259,203,211,206.982936905919,13.5170439580342,34.6455776919078,189.660148059966,51450.3113794829,1518.50542269597,FALSE,103.477235631716,"in_range",196.398180691612,213.24015176033,205.611374885933,208.306850219414,323.4687,322.0844,"gauss",-0.0024,205.611374885933,208.306850219414,"opt_within","interval",206.982936905919,"Williams_ND"
"272","Williston_REC","Williston","ND",48.139,-103.7383,"1989",135,263,203,213,211.322875481799,9.64405893735766,24.7187176587502,198.963516652424,12077.6228692796,499.610634961449,FALSE,67.9961777276923,"in_range",205.594559752196,237.299390386224,208.428840306888,213.357534429496,247.1253,245.8525,"gauss",0.0302,208.428840306888,213.357534429496,"opt_within","interval",211.322875481799,"Williams_ND"
"273","Williston_REC","Williston","ND",48.139,-103.7383,"1992",135,273,192,202,127.866250785925,NA,NA,NA,NA,958.951021012908,TRUE,0,"less_than",197.12994624305,293.88873117311,198.667071047587,212.616156177369,195.8045,193.8126,"linear",0.0179,202,238,"opt_after","interval",NA,"Williams_ND"
"274","Williston_REC","Williston","ND",48.139,-103.7383,"1994",133,249,191,213,208.472373755908,11.2299940398414,28.7836328856305,194.080557313093,39785.2553790826,1413.35965548818,FALSE,85.5470541793663,"in_range",205.946344228768,212.792371171717,207.27710061136,209.987665865189,289.1701,308.1034,"gauss",0.0237,207.27710061136,209.987665865189,"opt_within","interval",208.472373755908,"Williams_ND"
"275","Williston_REC","Williston","ND",48.139,-103.7383,"1995",142,254,207,217,212.207477484145,9.01927459989428,23.1173309671423,200.648812000574,35426.692075785,1567.00022460337,FALSE,69.193384207519,"in_range",210.099968463197,216.543375452835,211.371621760003,213.216903644072,300.4186,303.468,"gauss",0.0066,211.371621760003,213.216903644072,"opt_within","interval",212.207477484145,"Williams_ND"
"276","Williston_REC","Williston","ND",48.139,-103.7383,"1996",143,269,208,216,217.255381238402,NA,NA,NA,NA,1204.81018721229,TRUE,0,"greater_than",NA,NA,NA,NA,160.096,160.717,"linear",-0.0286,183,208,"opt_before","interval",NA,"Williams_ND"
"277","Williston_REC","Williston","ND",48.139,-103.7383,"1997",140,268,207,214,208.519268030962,7.68767339660901,19.7042997536397,198.667118154142,28992.1285800566,1504.51057071707,FALSE,58.8143609926073,"in_range",191.097702597533,210.122287440731,206.36053348792,209.625293357088,237.1589,236.6507,"gauss",-0.03,206.36053348792,209.625293357088,"opt_within","interval",208.519268030962,"Williams_ND"
"278","Williston_REC","Williston","ND",48.139,-103.7383,"1998",135,267,204,213,207.21632415097,24.6089006806698,63.075150387288,175.678748957326,73345.6720210997,1189.02871905437,FALSE,185.21714849979,"in_range",189.420366419953,220.795371202797,205.85153849861,210.802958291823,336.4872,334.541,"gauss",-0.0034,205.85153849861,210.802958291823,"opt_within","interval",207.21632415097,"Williams_ND"
"279","Williston_REC","Williston","ND",48.139,-103.7383,"1999",139,272,206,216,212.424499249455,16.4924655401082,42.2718900652322,191.288554216839,48838.6817124091,1181.37673271258,FALSE,124.072771212108,"in_range",202.964412994613,230.888894887645,210.198618198657,214.595134296909,327.3685,327.0042,"gauss",0.0038,210.198618198657,214.595134296909,"opt_within","interval",212.424499249455,"Williams_ND"
"280","Williston_REC","Williston","ND",48.139,-103.7383,"2001",135,271,204,215,234.129423285424,NA,NA,NA,NA,968.24574055434,TRUE,0,"greater_than",160.670245784154,213.311017291293,199.956851147609,209.812318123894,286.5807,284.5901,"exclude",-0.0127,NA,NA,"unclear","interval",NA,"Williams_ND"
"281","Williston_REC","Williston","ND",48.139,-103.7383,"2002",142,268,205,214,207.946740011237,9.76271725657872,25.0228511682755,195.435314427099,37750.2841979333,1542.62220936267,FALSE,74.817016571412,"in_range",192.596803841913,209.955006335388,205.856496369267,209.060342449315,310.3895,311.092,"gauss",-0.0162,205.856496369267,209.060342449315,"opt_within","interval",207.946740011237,"Williams_ND"
"282","Williston_REC","Williston","ND",48.139,-103.7383,"2004",139,287,218,230,250.171921672469,NA,NA,NA,NA,1303.29921709064,TRUE,0,"greater_than",126.574290265338,221.99011533407,198.512456325689,220.246985643183,572.9904,571.0145,"linear",-0.0163,179,218,"opt_before","interval",NA,"Williams_ND"
"283","Williston_REC","Williston","ND",48.139,-103.7383,"2005",144,286,205,215,208.198391271204,16.0259376961644,41.0761310876794,187.660325727364,72824.9481887738,1812.87057589766,FALSE,124.158447618722,"in_range",177.031914774618,211.170559302865,204.747944435378,210.179702494758,701.9127,700.5876,"gauss",-0.0109,204.747944435378,210.179702494758,"opt_within","interval",208.198391271204,"Williams_ND"
"284","Williston_REC","Williston","ND",48.139,-103.7383,"2006",137,279,197,204,200.659795256927,NA,NA,NA,NA,1119.23901462873,TRUE,0,"in_range",NA,NA,NA,NA,267.144,267.8219,"exclude",-0.0055,NA,NA,"unclear","interval",NA,"Williams_ND"
"285","Williston_REC","Williston","ND",48.139,-103.7383,"2008",136,283,208,219,213.084209791777,NA,NA,NA,NA,1050.46801468179,TRUE,0,"in_range",NA,NA,NA,NA,457.1911,456.208,"exclude",2e-04,NA,NA,"unclear","interval",NA,"Williams_ND"
"286","Williston_REC","Williston","ND",48.139,-103.7383,"2009",138,276.401219512195,208,217,209.051908853103,13.7569134972956,35.2603880590418,191.421714823583,82039.4970501996,2379.09644795158,FALSE,108.492961706671,"in_range",182.898916180561,211.455632540999,205.203576042723,210.726106513298,404.2245,402.8471,"gauss",-0.0177,205.203576042723,210.726106513298,"opt_within","interval",209.051908853103,"Williams_ND"
"287","Williston_REC","Williston","ND",48.139,-103.7383,"2011",153,297,218,224,219.317421575887,NA,NA,NA,NA,1255.26284838232,TRUE,0,"in_range",NA,NA,NA,NA,330.5284,332.2539,"linear",0.047,224,262,"opt_after","interval",NA,"Williams_ND"
"288","Williston_REC","Williston","ND",48.139,-103.7383,"2013",144,288,213,227,217.110554717166,9.99387266427149,25.615326317501,204.302891558415,45022.2709448777,1797.2299670991,FALSE,77.3812432667802,"in_range",212.943899033729,218.848320203503,215.783192109376,218.028740682064,246.907,251.9316,"gauss",-0.0174,215.783192109376,218.028740682064,"opt_within","interval",217.110554717166,"Williams_ND"
"289","Williston_REC","Williston","ND",48.139,-103.7383,"2014",154,280,204,208,205.705001463733,NA,NA,NA,NA,1543.60595841476,TRUE,0,"in_range",NA,NA,NA,NA,238.9781,237.8337,"exclude",0.0106,NA,NA,"unclear","interval",NA,"Williams_ND"
"290","Williston_REC","Williston","ND",48.139,-103.7383,"2015",149,296,215,219,217.361270323454,NA,NA,NA,NA,1370.62624728601,TRUE,0,"in_range",NA,NA,NA,NA,184.6206,185.392,"exclude",-0.0251,NA,NA,"unclear","interval",NA,"Williams_ND"
"291","Williston_REC","Williston","ND",48.139,-103.7383,"2016",155,300,218,222,220.218442823873,6.76302148011001,17.3343215312935,211.551282058226,34531.26079056,2036.95640557074,FALSE,52.8008348770839,"in_range",216.854619644927,227.554602989753,219.331409239739,221.113350582714,136.1094,134.2547,"gauss",0.0093,219.331409239739,221.113350582714,"opt_within","interval",220.218442823873,"Williams_ND"
"292","Williston_REC","Williston","ND",48.139,-103.7383,"2017",157,321,226,232,224.017937172047,NA,NA,NA,NA,2788.83909992914,TRUE,0,"less_than",NA,NA,NA,NA,260.4292,258.5428,"exclude",0.0338,NA,NA,"unclear","interval",NA,"Williams_ND"
"293","Williston_REC","Williston","ND",48.139,-103.7383,"2019",148,281,214,221,217.754208231228,NA,NA,NA,NA,1067.56101831511,TRUE,0,"in_range",NA,NA,NA,NA,237.1403,236.2924,"exclude",-0.0073,NA,NA,"unclear","interval",NA,"Williams_ND"
"294","Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2020",149,279,218,223,220.285166387616,5.76125210396544,14.7666833066681,212.901824734282,21419.8852006753,1483.23622950185,FALSE,44.0334020850702,"in_range",214.162952675775,222.705877739695,219.33059156125,221.010864400752,258.153,256.7142,"gauss",-0.0122,219.33059156125,221.010864400752,"opt_within","interval",220.285166387616,"Williams_ND"
"295","Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2021",152,281,211,218,216.450616472022,12.1497498777511,31.1410619536145,200.880085495215,41648.1089310345,1367.53362978939,FALSE,92.3429852267555,"in_range",211.970088112977,234.587247091987,214.647662721526,218.092860620307,256.5827,254.8536,"gauss",0.0104,214.647662721526,218.092860620307,"opt_within","interval",216.450616472022,"Williams_ND"
"296","Williston_REC","Williston","ND",48.139,-103.7383,"2022",164,292,224,233,233.835033749212,NA,NA,NA,NA,942.466403852946,TRUE,0,"greater_than",NA,NA,NA,NA,230.8891,229.4793,"linear",-0.0346,204,224,"opt_before","interval",NA,"Williams_ND"
